,label
126606,0
126607,0
126608,0
126609,0
126610,0
126611,2
126612,0
126613,0
126614,2
126615,2
126616,0
126617,0
126618,0
126619,0
126620,0
126621,0
126622,0
126623,0
126624,0
126625,0
126626,0
126627,0
126628,0
126629,0
126630,0
126631,2
126632,0
126633,0
126634,2
126635,2
126636,0
126637,2
126638,2
126639,0
126640,0
126641,0
126642,0
126643,0
126644,2
126645,2
126646,2
126647,2
126648,2
126649,2
126650,2
126651,2
126652,2
126653,2
126654,2
126655,2
126656,2
126657,2
126658,2
126659,2
126660,2
126661,2
126662,2
126663,2
126664,2
126665,2
126666,2
126667,2
126668,2
126669,2
126670,2
126671,2
126672,2
126673,2
126674,2
126675,2
126676,2
126677,2
126678,2
126679,2
126680,2
126681,2
126682,2
126683,2
126684,2
126685,2
126686,2
126687,2
126688,2
126689,2
126690,2
126691,2
126692,2
126693,2
126694,2
126695,2
126696,2
126697,2
126698,2
126699,2
126700,0
126701,0
126702,0
126703,0
126704,0
126705,0
126706,0
126707,0
126708,0
126709,0
126710,0
126711,0
126712,2
126713,2
126714,0
126715,2
126716,2
126717,2
126718,2
126719,2
126720,2
126721,2
126722,0
126723,2
126724,2
126725,2
126726,2
126727,0
126728,2
126729,2
126730,2
126731,2
126732,0
126733,0
126734,0
126735,0
126736,0
126737,0
126738,0
126739,0
126740,0
126741,0
126742,0
126743,0
126744,0
126745,0
126746,0
126747,0
126748,0
126749,0
126750,0
126751,0
126752,0
126753,0
126754,0
126755,0
126756,0
126757,0
126758,0
126759,0
126760,0
126761,0
126762,0
126763,0
126764,0
126765,0
126766,0
126767,0
126768,0
126769,0
126770,2
126771,0
126772,0
126773,0
126774,0
126775,0
126776,2
126777,2
126778,2
126779,2
126780,0
126781,2
126782,2
126783,2
126784,2
126785,0
126786,0
126787,2
126788,0
126789,2
126790,2
126791,2
126792,0
126793,2
126794,2
126795,0
126796,0
126797,0
126798,0
126799,0
126800,0
126801,0
126802,0
126803,0
126804,0
126805,0
126806,0
126807,0
126808,0
126809,2
126810,2
126811,2
126812,2
126813,2
126814,2
126815,2
126816,2
126817,0
126818,2
126819,2
126820,0
126821,0
126822,2
126823,2
126824,2
126825,0
126826,0
126827,2
126828,2
126829,2
126830,2
126831,2
126832,0
126833,0
126834,0
126835,2
126836,2
126837,2
126838,2
126839,0
126840,0
126841,2
126842,0
126843,2
126844,0
126845,0
126846,0
126847,2
126848,0
126849,0
126850,2
126851,0
126852,0
126853,0
126854,0
126855,2
126856,2
126857,2
126858,0
126859,0
126860,0
126861,2
126862,2
126863,2
126864,2
126865,0
126866,2
126867,2
126868,2
126869,2
126870,2
126871,2
126872,2
126873,2
126874,2
126875,0
126876,2
126877,2
126878,2
126879,2
126880,2
126881,2
126882,2
126883,0
126884,2
126885,2
126886,2
126887,2
126888,2
126889,0
126890,2
126891,2
126892,2
126893,2
126894,2
126895,2
126896,2
126897,2
126898,2
126899,2
126900,2
126901,0
126902,2
126903,2
126904,2
126905,2
126906,2
126907,2
126908,2
126909,0
126910,2
126911,2
126912,0
126913,2
126914,2
126915,0
126916,2
126917,2
126918,2
126919,2
126920,2
126921,2
126922,2
126923,2
126924,2
126925,0
126926,2
126927,2
126928,2
126929,2
126930,0
126931,0
126932,2
126933,2
126934,2
126935,2
126936,2
126937,2
126938,0
126939,2
126940,2
126941,2
126942,2
126943,2
126944,2
126945,0
126946,0
126947,2
126948,0
126949,0
126950,0
126951,2
126952,2
126953,2
126954,2
126955,0
126956,2
126957,2
126958,2
126959,2
126960,2
126961,2
126962,2
126963,2
126964,2
126965,2
126966,2
126967,2
126968,2
126969,0
126970,0
126971,0
126972,0
126973,2
126974,2
126975,2
126976,2
126977,2
126978,2
126979,2
126980,2
126981,2
126982,2
126983,2
126984,2
126985,2
126986,2
126987,2
126988,2
126989,2
126990,2
126991,0
126992,2
126993,2
126994,2
126995,2
126996,0
126997,0
126998,0
126999,2
127000,2
127001,0
127002,2
127003,0
127004,0
127005,0
127006,0
127007,0
127008,2
127009,2
127010,2
127011,2
127012,2
127013,2
127014,2
127015,0
127016,0
127017,2
127018,0
127019,2
127020,0
127021,2
127022,2
127023,2
127024,2
127025,2
127026,2
127027,2
127028,2
127029,2
127030,2
127031,2
127032,2
127033,2
127034,2
127035,2
127036,2
127037,0
127038,0
127039,0
127040,0
127041,2
127042,2
127043,2
127044,2
127045,2
127046,0
127047,0
127048,0
127049,0
127050,0
127051,0
127052,1
127053,0
127054,2
127055,2
127056,0
127057,2
127058,2
127059,2
127060,2
127061,2
127062,2
127063,2
127064,2
127065,2
127066,2
127067,0
127068,2
127069,2
127070,2
127071,0
127072,0
127073,0
127074,2
127075,2
127076,0
127077,0
127078,0
127079,0
127080,0
127081,0
127082,0
127083,0
127084,2
127085,2
127086,0
127087,0
127088,0
127089,0
127090,2
127091,2
127092,0
127093,0
127094,0
127095,0
127096,0
127097,0
127098,2
127099,0
127100,0
127101,0
127102,2
127103,0
127104,0
127105,0
127106,0
127107,0
127108,2
127109,0
127110,0
127111,0
127112,2
127113,2
127114,0
127115,0
127116,0
127117,2
127118,0
127119,2
127120,2
127121,0
127122,0
127123,0
127124,2
127125,2
127126,0
127127,0
127128,2
127129,2
127130,2
127131,0
127132,0
127133,2
127134,0
127135,2
127136,0
127137,0
127138,2
127139,2
127140,2
127141,2
127142,0
127143,0
127144,0
127145,2
127146,2
127147,2
127148,0
127149,2
127150,0
127151,0
127152,0
127153,0
127154,0
127155,0
127156,0
127157,0
127158,2
127159,2
127160,0
127161,0
127162,0
127163,2
127164,2
127165,2
127166,0
127167,0
127168,0
127169,2
127170,0
127171,2
127172,2
127173,2
127174,0
127175,0
127176,0
127177,0
127178,2
127179,0
127180,0
127181,0
127182,0
127183,2
127184,1
127185,2
127186,2
127187,2
127188,2
127189,0
127190,0
127191,0
127192,0
127193,0
127194,0
127195,0
127196,0
127197,0
127198,0
127199,2
127200,0
127201,0
127202,0
127203,0
127204,0
127205,0
127206,0
127207,0
127208,0
127209,0
127210,2
127211,0
127212,2
127213,0
127214,0
127215,0
127216,0
127217,0
127218,0
127219,0
127220,0
127221,0
127222,0
127223,2
127224,0
127225,0
127226,0
127227,2
127228,2
127229,0
127230,0
127231,0
127232,2
127233,0
127234,0
127235,0
127236,2
127237,0
127238,0
127239,0
127240,0
127241,2
127242,0
127243,2
127244,0
127245,0
127246,2
127247,0
127248,0
127249,0
127250,0
127251,0
127252,0
127253,2
127254,2
127255,0
127256,0
127257,0
127258,1
127259,0
127260,0
127261,0
127262,0
127263,0
127264,0
127265,0
127266,1
127267,0
127268,2
127269,0
127270,2
127271,2
127272,2
127273,2
127274,2
127275,2
127276,2
127277,2
127278,2
127279,2
127280,2
127281,2
127282,2
127283,2
127284,2
127285,0
127286,2
127287,0
127288,2
127289,2
127290,2
127291,2
127292,0
127293,2
127294,2
127295,0
127296,2
127297,2
127298,2
127299,2
127300,2
127301,2
127302,2
127303,2
127304,2
127305,0
127306,1
127307,1
127308,1
127309,1
127310,1
127311,1
127312,1
127313,1
127314,2
127315,2
127316,2
127317,2
127318,2
127319,0
127320,0
127321,0
127322,0
127323,0
127324,0
127325,0
127326,0
127327,0
127328,0
127329,2
127330,0
127331,2
127332,0
127333,0
127334,0
127335,0
127336,0
127337,0
127338,0
127339,0
127340,0
127341,0
127342,0
127343,0
127344,0
127345,0
127346,0
127347,0
127348,0
127349,2
127350,2
127351,2
127352,0
127353,0
127354,0
127355,0
127356,0
127357,0
127358,0
127359,0
127360,1
127361,0
127362,0
127363,0
127364,0
127365,0
127366,0
127367,0
127368,0
127369,0
127370,0
127371,0
127372,2
127373,2
127374,0
127375,0
127376,0
127377,1
127378,1
127379,0
127380,1
127381,0
127382,0
127383,2
127384,0
127385,0
127386,0
127387,0
127388,0
127389,0
127390,0
127391,0
127392,0
127393,0
127394,0
127395,0
127396,0
127397,0
127398,0
127399,0
127400,0
127401,0
127402,0
127403,0
127404,0
127405,0
127406,0
127407,0
127408,0
127409,0
127410,0
127411,0
127412,0
127413,0
127414,0
127415,0
127416,0
127417,0
127418,0
127419,0
127420,0
127421,0
127422,0
127423,2
127424,0
127425,2
127426,2
127427,0
127428,0
127429,0
127430,2
127431,0
127432,0
127433,0
127434,0
127435,0
127436,0
127437,0
127438,0
127439,2
127440,2
127441,2
127442,2
127443,2
127444,2
127445,2
127446,2
127447,2
127448,2
127449,0
127450,0
127451,0
127452,0
127453,0
127454,0
127455,0
127456,0
127457,0
127458,2
127459,0
127460,0
127461,0
127462,0
127463,0
127464,0
127465,0
127466,0
127467,2
127468,2
127469,2
127470,2
127471,2
127472,0
127473,2
127474,0
127475,0
127476,0
127477,0
127478,0
127479,0
127480,0
127481,0
127482,0
127483,0
127484,0
127485,0
127486,0
127487,0
127488,0
127489,0
127490,0
127491,0
127492,0
127493,0
127494,0
127495,0
127496,0
127497,0
127498,0
127499,0
127500,0
127501,0
127502,0
127503,0
127504,0
127505,0
127506,0
127507,0
127508,0
127509,2
127510,0
127511,0
127512,0
127513,0
127514,0
127515,2
127516,2
127517,0
127518,2
127519,0
127520,0
127521,0
127522,0
127523,0
127524,0
127525,0
127526,0
127527,2
127528,2
127529,2
127530,0
127531,0
127532,0
127533,2
127534,2
127535,0
127536,2
127537,0
127538,0
127539,0
127540,0
127541,0
127542,0
127543,0
127544,0
127545,0
127546,2
127547,0
127548,2
127549,2
127550,0
127551,2
127552,2
127553,0
127554,0
127555,0
127556,0
127557,0
127558,0
127559,0
127560,0
127561,0
127562,0
127563,0
127564,0
127565,0
127566,0
127567,0
127568,2
127569,2
127570,2
127571,2
127572,2
127573,2
127574,0
127575,0
127576,0
127577,0
127578,0
127579,0
127580,0
127581,0
127582,0
127583,0
127584,0
127585,0
127586,0
127587,0
127588,0
127589,0
127590,0
127591,0
127592,2
127593,2
127594,2
127595,2
127596,0
127597,0
127598,0
127599,2
127600,0
127601,2
127602,0
127603,0
127604,0
127605,0
127606,0
127607,0
127608,0
127609,2
127610,0
127611,0
127612,0
127613,2
127614,0
127615,0
127616,0
127617,0
127618,2
127619,0
127620,0
127621,0
127622,2
127623,2
127624,2
127625,0
127626,0
127627,0
127628,2
127629,0
127630,2
127631,0
127632,0
127633,0
127634,0
127635,0
127636,0
127637,0
127638,2
127639,2
127640,0
127641,2
127642,0
127643,2
127644,2
127645,0
127646,2
127647,2
127648,2
127649,0
127650,2
127651,2
127652,2
127653,2
127654,2
127655,2
127656,2
127657,2
127658,0
127659,2
127660,2
127661,0
127662,2
127663,0
127664,0
127665,2
127666,0
127667,2
127668,2
127669,2
127670,2
127671,0
127672,2
127673,0
127674,2
127675,2
127676,0
127677,2
127678,2
127679,2
127680,2
127681,0
127682,0
127683,0
127684,0
127685,0
127686,0
127687,0
127688,0
127689,0
127690,0
127691,0
127692,0
127693,0
127694,0
127695,0
127696,0
127697,0
127698,0
127699,0
127700,0
127701,0
127702,0
127703,0
127704,0
127705,0
127706,0
127707,0
127708,0
127709,0
127710,0
127711,0
127712,0
127713,0
127714,0
127715,0
127716,0
127717,0
127718,0
127719,0
127720,0
127721,0
127722,0
127723,0
127724,0
127725,0
127726,0
127727,0
127728,0
127729,0
127730,0
127731,0
127732,0
127733,2
127734,0
127735,0
127736,0
127737,0
127738,0
127739,0
127740,0
127741,0
127742,0
127743,0
127744,0
127745,0
127746,0
127747,0
127748,0
127749,0
127750,0
127751,0
127752,0
127753,0
127754,0
127755,0
127756,0
127757,0
127758,0
127759,0
127760,0
127761,0
127762,2
127763,2
127764,2
127765,2
127766,2
127767,2
127768,2
127769,0
127770,2
127771,2
127772,2
127773,2
127774,2
127775,0
127776,2
127777,2
127778,0
127779,0
127780,2
127781,0
127782,2
127783,2
127784,2
127785,2
127786,2
127787,0
127788,2
127789,2
127790,2
127791,2
127792,0
127793,2
127794,0
127795,0
127796,2
127797,0
127798,0
127799,0
127800,2
127801,0
127802,0
127803,0
127804,0
127805,2
127806,2
127807,2
127808,2
127809,2
127810,0
127811,2
127812,0
127813,2
127814,0
127815,0
127816,0
127817,0
127818,0
127819,2
127820,0
127821,2
127822,2
127823,2
127824,2
127825,2
127826,2
127827,2
127828,2
127829,0
127830,0
127831,2
127832,2
127833,2
127834,2
127835,2
127836,2
127837,2
127838,2
127839,0
127840,2
127841,2
127842,2
127843,0
127844,0
127845,0
127846,0
127847,0
127848,0
127849,0
127850,2
127851,2
127852,2
127853,0
127854,2
127855,0
127856,0
127857,0
127858,0
127859,0
127860,2
127861,0
127862,0
127863,2
127864,2
127865,2
127866,2
127867,0
127868,0
127869,0
127870,0
127871,2
127872,2
127873,2
127874,2
127875,2
127876,2
127877,2
127878,2
127879,2
127880,2
127881,2
127882,2
127883,2
127884,2
127885,2
127886,2
127887,2
127888,2
127889,2
127890,2
127891,0
127892,2
127893,2
127894,0
127895,2
127896,2
127897,2
127898,2
127899,2
127900,2
127901,2
127902,2
127903,2
127904,2
127905,2
127906,2
127907,2
127908,2
127909,2
127910,0
127911,0
127912,2
127913,0
127914,0
127915,0
127916,2
127917,2
127918,0
127919,0
127920,0
127921,0
127922,2
127923,2
127924,0
127925,0
127926,0
127927,2
127928,2
127929,2
127930,0
127931,2
127932,0
127933,0
127934,0
127935,0
127936,0
127937,0
127938,0
127939,0
127940,0
127941,0
127942,0
127943,0
127944,0
127945,0
127946,0
127947,0
127948,0
127949,0
127950,0
127951,0
127952,0
127953,0
127954,0
127955,0
127956,0
127957,0
127958,0
127959,0
127960,0
127961,0
127962,0
127963,0
127964,0
127965,0
127966,0
127967,0
127968,0
127969,2
127970,2
127971,2
127972,0
127973,0
127974,0
127975,0
127976,2
127977,2
127978,2
127979,2
127980,0
127981,2
127982,0
127983,2
127984,0
127985,0
127986,0
127987,0
127988,0
127989,2
127990,2
127991,0
127992,0
127993,0
127994,0
127995,0
127996,0
127997,0
127998,0
127999,0
128000,0
128001,0
128002,0
128003,0
128004,0
128005,0
128006,0
128007,0
128008,0
128009,0
128010,0
128011,0
128012,0
128013,0
128014,0
128015,2
128016,0
128017,2
128018,0
128019,0
128020,1
128021,1
128022,0
128023,0
128024,0
128025,0
128026,0
128027,0
128028,0
128029,0
128030,0
128031,0
128032,0
128033,0
128034,0
128035,0
128036,0
128037,0
128038,0
128039,0
128040,0
128041,0
128042,2
128043,2
128044,2
128045,2
128046,0
128047,0
128048,2
128049,2
128050,2
128051,2
128052,2
128053,0
128054,2
128055,2
128056,2
128057,2
128058,0
128059,2
128060,2
128061,2
128062,2
128063,2
128064,2
128065,2
128066,2
128067,0
128068,0
128069,0
128070,0
128071,0
128072,0
128073,0
128074,2
128075,2
128076,0
128077,0
128078,2
128079,2
128080,2
128081,2
128082,2
128083,2
128084,2
128085,2
128086,2
128087,2
128088,0
128089,2
128090,2
128091,2
128092,2
128093,0
128094,0
128095,0
128096,0
128097,0
128098,0
128099,0
128100,2
128101,2
128102,0
128103,2
128104,0
128105,2
128106,2
128107,2
128108,2
128109,2
128110,2
128111,2
128112,2
128113,2
128114,2
128115,2
128116,2
128117,2
128118,2
128119,2
128120,2
128121,2
128122,2
128123,2
128124,2
128125,2
128126,2
128127,2
128128,2
128129,2
128130,2
128131,2
128132,2
128133,2
128134,2
128135,2
128136,2
128137,0
128138,0
128139,0
128140,0
128141,0
128142,0
128143,0
128144,0
128145,0
128146,0
128147,0
128148,0
128149,0
128150,0
128151,0
128152,0
128153,0
128154,0
128155,0
128156,0
128157,0
128158,0
128159,0
128160,0
128161,0
128162,0
128163,0
128164,0
128165,0
128166,0
128167,0
128168,0
128169,0
128170,0
128171,0
128172,1
128173,0
128174,0
128175,0
128176,0
128177,0
128178,0
128179,0
128180,2
128181,0
128182,0
128183,0
128184,0
128185,0
128186,0
128187,0
128188,0
128189,0
128190,0
128191,0
128192,0
128193,0
128194,0
128195,0
128196,0
128197,0
128198,0
128199,0
128200,0
128201,0
128202,0
128203,0
128204,0
128205,0
128206,0
128207,0
128208,0
128209,0
128210,0
128211,0
128212,0
128213,0
128214,0
128215,0
128216,0
128217,0
128218,0
128219,2
128220,2
128221,0
128222,0
128223,0
128224,0
128225,0
128226,0
128227,0
128228,0
128229,0
128230,0
128231,0
128232,0
128233,0
128234,0
128235,1
128236,0
128237,0
128238,0
128239,0
128240,0
128241,0
128242,0
128243,0
128244,0
128245,2
128246,0
128247,0
128248,0
128249,0
128250,0
128251,0
128252,0
128253,0
128254,0
128255,0
128256,0
128257,2
128258,0
128259,2
128260,2
128261,2
128262,1
128263,1
128264,1
128265,0
128266,0
128267,0
128268,0
128269,0
128270,0
128271,2
128272,2
128273,2
128274,2
128275,2
128276,2
128277,2
128278,2
128279,2
128280,0
128281,0
128282,0
128283,2
128284,0
128285,0
128286,0
128287,2
128288,2
128289,2
128290,2
128291,2
128292,2
128293,2
128294,0
128295,2
128296,2
128297,0
128298,2
128299,0
128300,2
128301,2
128302,2
128303,2
128304,0
128305,0
128306,1
128307,0
128308,0
128309,0
128310,0
128311,0
128312,0
128313,0
128314,0
128315,0
128316,0
128317,0
128318,0
128319,1
128320,0
128321,0
128322,0
128323,0
128324,2
128325,0
128326,0
128327,0
128328,2
128329,0
128330,2
128331,0
128332,0
128333,0
128334,0
128335,0
128336,2
128337,0
128338,0
128339,0
128340,0
128341,0
128342,0
128343,0
128344,0
128345,0
128346,0
128347,2
128348,2
128349,2
128350,2
128351,2
128352,0
128353,0
128354,0
128355,0
128356,0
128357,0
128358,0
128359,2
128360,2
128361,2
128362,1
128363,0
128364,2
128365,2
128366,2
128367,2
128368,2
128369,2
128370,2
128371,2
128372,2
128373,2
128374,2
128375,0
128376,0
128377,0
128378,0
128379,0
128380,0
128381,0
128382,0
128383,0
128384,0
128385,0
128386,0
128387,0
128388,0
128389,0
128390,0
128391,0
128392,0
128393,0
128394,0
128395,0
128396,0
128397,0
128398,0
128399,0
128400,0
128401,0
128402,0
128403,0
128404,0
128405,0
128406,0
128407,0
128408,0
128409,0
128410,0
128411,0
128412,0
128413,0
128414,0
128415,1
128416,0
128417,0
128418,0
128419,2
128420,0
128421,0
128422,0
128423,0
128424,0
128425,0
128426,0
128427,0
128428,0
128429,0
128430,0
128431,0
128432,0
128433,0
128434,0
128435,0
128436,0
128437,1
128438,0
128439,0
128440,0
128441,0
128442,0
128443,0
128444,0
128445,0
128446,1
128447,0
128448,0
128449,0
128450,2
128451,0
128452,0
128453,2
128454,2
128455,2
128456,0
128457,0
128458,0
128459,0
128460,0
128461,0
128462,0
128463,0
128464,0
128465,0
128466,0
128467,0
128468,0
128469,0
128470,2
128471,0
128472,0
128473,0
128474,2
128475,2
128476,0
128477,0
128478,2
128479,0
128480,0
128481,0
128482,0
128483,0
128484,0
128485,0
128486,0
128487,0
128488,0
128489,0
128490,1
128491,1
128492,1
128493,1
128494,0
128495,1
128496,0
128497,1
128498,0
128499,0
128500,0
128501,2
128502,0
128503,0
128504,0
128505,0
128506,0
128507,0
128508,2
128509,0
128510,2
128511,2
128512,2
128513,2
128514,2
128515,2
128516,2
128517,2
128518,2
128519,0
128520,0
128521,2
128522,2
128523,0
128524,2
128525,2
128526,2
128527,2
128528,2
128529,2
128530,0
128531,2
128532,0
128533,2
128534,2
128535,2
128536,2
128537,0
128538,0
128539,2
128540,2
128541,2
128542,2
128543,2
128544,2
128545,2
128546,0
128547,0
128548,0
128549,0
128550,0
128551,0
128552,2
128553,2
128554,2
128555,0
128556,0
128557,0
128558,0
128559,0
128560,0
128561,0
128562,0
128563,0
128564,0
128565,0
128566,0
128567,0
128568,0
128569,0
128570,0
128571,0
128572,0
128573,0
128574,0
128575,0
128576,0
128577,0
128578,0
128579,0
128580,0
128581,0
128582,0
128583,0
128584,0
128585,0
128586,0
128587,0
128588,0
128589,0
128590,0
128591,0
128592,0
128593,0
128594,0
128595,2
128596,0
128597,0
128598,0
128599,0
128600,0
128601,2
128602,0
128603,0
128604,0
128605,0
128606,0
128607,0
128608,0
128609,0
128610,2
128611,0
128612,0
128613,0
128614,0
128615,0
128616,0
128617,0
128618,0
128619,0
128620,0
128621,1
128622,2
128623,0
128624,0
128625,0
128626,0
128627,0
128628,0
128629,0
128630,0
128631,2
128632,0
128633,0
128634,0
128635,0
128636,0
128637,0
128638,2
128639,2
128640,2
128641,0
128642,2
128643,0
128644,2
128645,0
128646,0
128647,2
128648,0
128649,0
128650,0
128651,0
128652,0
128653,0
128654,0
128655,0
128656,2
128657,0
128658,0
128659,0
128660,0
128661,0
128662,0
128663,0
128664,0
128665,0
128666,2
128667,0
128668,2
128669,0
128670,0
128671,2
128672,0
128673,0
128674,0
128675,0
128676,0
128677,0
128678,0
128679,0
128680,0
128681,1
128682,0
128683,2
128684,2
128685,0
128686,0
128687,2
128688,0
128689,0
128690,0
128691,0
128692,0
128693,0
128694,0
128695,0
128696,0
128697,0
128698,0
128699,0
128700,2
128701,2
128702,2
128703,2
128704,2
128705,2
128706,0
128707,0
128708,2
128709,2
128710,2
128711,0
128712,2
128713,2
128714,2
128715,2
128716,2
128717,0
128718,2
128719,2
128720,2
128721,0
128722,2
128723,2
128724,2
128725,2
128726,2
128727,2
128728,2
128729,2
128730,2
128731,2
128732,2
128733,2
128734,2
128735,2
128736,0
128737,0
128738,0
128739,2
128740,2
128741,2
128742,2
128743,2
128744,2
128745,2
128746,2
128747,2
128748,2
128749,2
128750,0
128751,0
128752,0
128753,2
128754,2
128755,0
128756,2
128757,2
128758,0
128759,2
128760,0
128761,0
128762,2
128763,2
128764,0
128765,2
128766,2
128767,2
128768,2
128769,2
128770,2
128771,0
128772,0
128773,0
128774,0
128775,2
128776,2
128777,0
128778,0
128779,0
128780,1
128781,0
128782,0
128783,0
128784,2
128785,0
128786,0
128787,0
128788,0
128789,0
128790,0
128791,0
128792,0
128793,0
128794,0
128795,0
128796,0
128797,0
128798,2
128799,2
128800,2
128801,2
128802,2
128803,2
128804,2
128805,2
128806,0
128807,0
128808,0
128809,0
128810,0
128811,0
128812,0
128813,0
128814,0
128815,0
128816,0
128817,0
128818,0
128819,0
128820,0
128821,0
128822,0
128823,0
128824,0
128825,0
128826,0
128827,0
128828,0
128829,0
128830,0
128831,2
128832,0
128833,2
128834,2
128835,2
128836,2
128837,0
128838,0
128839,0
128840,0
128841,0
128842,0
128843,0
128844,0
128845,2
128846,2
128847,0
128848,0
128849,0
128850,0
128851,2
128852,2
128853,0
128854,2
128855,1
128856,2
128857,2
128858,2
128859,0
128860,2
128861,2
128862,0
128863,1
128864,0
128865,0
128866,0
128867,0
128868,0
128869,0
128870,0
128871,0
128872,0
128873,0
128874,0
128875,0
128876,0
128877,0
128878,0
128879,0
128880,0
128881,0
128882,0
128883,0
128884,0
128885,0
128886,2
128887,0
128888,2
128889,2
128890,2
128891,2
128892,2
128893,0
128894,0
128895,0
128896,0
128897,0
128898,0
128899,0
128900,0
128901,0
128902,0
128903,0
128904,0
128905,0
128906,0
128907,0
128908,0
128909,0
128910,0
128911,0
128912,0
128913,2
128914,2
128915,2
128916,0
128917,0
128918,0
128919,0
128920,0
128921,0
128922,0
128923,0
128924,0
128925,0
128926,2
128927,0
128928,0
128929,0
128930,0
128931,0
128932,0
128933,0
128934,0
128935,0
128936,0
128937,0
128938,0
128939,2
128940,0
128941,0
128942,0
128943,0
128944,0
128945,0
128946,0
128947,0
128948,0
128949,0
128950,0
128951,2
128952,2
128953,2
128954,2
128955,2
128956,0
128957,0
128958,2
128959,2
128960,0
128961,0
128962,0
128963,1
128964,0
128965,2
128966,2
128967,0
128968,0
128969,0
128970,0
128971,0
128972,0
128973,2
128974,2
128975,0
128976,0
128977,2
128978,0
128979,0
128980,2
128981,0
128982,0
128983,0
128984,2
128985,0
128986,2
128987,0
128988,0
128989,0
128990,0
128991,0
128992,0
128993,0
128994,0
128995,0
128996,0
128997,0
128998,2
128999,0
129000,0
129001,0
129002,2
129003,1
129004,2
129005,0
129006,0
129007,0
129008,0
129009,0
129010,0
129011,0
129012,0
129013,0
129014,0
129015,0
129016,0
129017,0
129018,0
129019,0
129020,0
129021,0
129022,0
129023,0
129024,0
129025,0
129026,2
129027,0
129028,0
129029,0
129030,0
129031,2
129032,2
129033,0
129034,0
129035,0
129036,0
129037,2
129038,0
129039,0
129040,0
129041,0
129042,0
129043,0
129044,0
129045,0
129046,0
129047,2
129048,2
129049,0
129050,0
129051,0
129052,0
129053,2
129054,0
129055,2
129056,2
129057,0
129058,2
129059,0
129060,0
129061,0
129062,0
129063,0
129064,0
129065,0
129066,0
129067,0
129068,0
129069,0
129070,0
129071,0
129072,0
129073,0
129074,2
129075,2
129076,0
129077,0
129078,0
129079,0
129080,0
129081,0
129082,0
129083,0
129084,0
129085,0
129086,0
129087,0
129088,1
129089,0
129090,0
129091,0
129092,2
129093,0
129094,0
129095,0
129096,0
129097,0
129098,0
129099,0
129100,0
129101,0
129102,0
129103,0
129104,0
129105,0
129106,0
129107,0
129108,0
129109,0
129110,0
129111,0
129112,0
129113,0
129114,0
129115,2
129116,0
129117,0
129118,0
129119,0
129120,0
129121,0
129122,0
129123,0
129124,0
129125,0
129126,2
129127,2
129128,2
129129,2
129130,2
129131,2
129132,2
129133,2
129134,2
129135,2
129136,2
129137,2
129138,2
129139,2
129140,2
129141,0
129142,2
129143,2
129144,2
129145,2
129146,2
129147,2
129148,2
129149,2
129150,2
129151,2
129152,2
129153,2
129154,2
129155,2
129156,2
129157,2
129158,2
129159,2
129160,2
129161,2
129162,2
129163,0
129164,2
129165,2
129166,2
129167,2
129168,2
129169,2
129170,2
129171,2
129172,2
129173,2
129174,2
129175,2
129176,2
129177,2
129178,2
129179,2
129180,2
129181,2
129182,0
129183,0
129184,0
129185,0
129186,0
129187,2
129188,2
129189,2
129190,2
129191,2
129192,2
129193,2
129194,2
129195,2
129196,0
129197,0
129198,0
129199,0
129200,0
129201,2
129202,0
129203,0
129204,0
129205,0
129206,0
129207,0
129208,0
129209,0
129210,0
129211,0
129212,0
129213,0
129214,0
129215,0
129216,0
129217,0
129218,2
129219,0
129220,2
129221,2
129222,2
129223,2
129224,2
129225,2
129226,2
129227,0
129228,0
129229,2
129230,0
129231,0
129232,0
129233,2
129234,2
129235,0
129236,0
129237,0
129238,0
129239,0
129240,2
129241,2
129242,2
129243,2
129244,0
129245,2
129246,2
129247,0
129248,2
129249,2
129250,0
129251,2
129252,2
129253,0
129254,0
129255,0
129256,0
129257,0
129258,0
129259,0
129260,0
129261,0
129262,0
129263,1
129264,1
129265,2
129266,0
129267,0
129268,0
129269,0
129270,0
129271,0
129272,0
129273,1
129274,0
129275,1
129276,0
129277,1
129278,1
129279,0
129280,0
129281,0
129282,0
129283,0
129284,0
129285,0
129286,0
129287,0
129288,0
129289,0
129290,2
129291,2
129292,2
129293,2
129294,2
129295,2
129296,0
129297,2
129298,2
129299,2
129300,2
129301,0
129302,0
129303,0
129304,2
129305,2
129306,0
129307,2
129308,0
129309,0
129310,0
129311,0
129312,0
129313,0
129314,0
129315,0
129316,0
129317,0
129318,0
129319,0
129320,0
129321,2
129322,0
129323,0
129324,0
129325,0
129326,2
129327,0
129328,2
129329,0
129330,0
129331,0
129332,0
129333,0
129334,0
129335,2
129336,0
129337,0
129338,2
129339,2
129340,2
129341,0
129342,2
129343,2
129344,2
129345,0
129346,2
129347,2
129348,2
129349,2
129350,0
129351,0
129352,0
129353,0
129354,0
129355,0
129356,0
129357,0
129358,0
129359,0
129360,0
129361,1
129362,1
129363,2
129364,2
129365,2
129366,2
129367,2
129368,2
129369,2
129370,0
129371,1
129372,1
129373,1
129374,0
129375,1
129376,0
129377,1
129378,1
129379,1
129380,0
129381,0
129382,0
129383,0
129384,0
129385,2
129386,2
129387,2
129388,2
129389,2
129390,2
129391,2
129392,2
129393,2
129394,1
129395,1
129396,1
129397,2
129398,2
129399,2
129400,2
129401,2
129402,2
129403,2
129404,2
